stable_id,provider_external_id,reference_tile,groundsurface_bbox_epsg25832,candidate_aoi_intersects,image_camera_ledger,current_image_building_coverage,c1_numeric_bbox_full_unregistered,c1_registered_coverage,c1_eligible,c2_numeric_bbox_full_unregistered,c2_registered_coverage,c2_eligible,c3_registered_coverage,c3_eligible,c4_provider_tile_full_unregistered,c4_registered_coverage,c4_eligible,c5_candidate_availability,c5_eligible,u_target_status,e_paired_status,exclusion_reason,held_out_accessed
DEBY_LOD2_4907033,DEBYvAAAAABTMeW3,LOD2_REFERENCE_690_5336,"690805.075,5336247.955,690819.465,5336262.896",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907034,DEBYvAAAAABTMeTi,LOD2_REFERENCE_690_5336,"690780.440,5336321.630,690832.710,5336350.180",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,false,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907035,DEBYvAAAAABTMePV,LOD2_REFERENCE_690_5336,"690764.617,5336257.499,690794.487,5336278.362",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,false,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907036,DEBYvAAAAABTMeSF,LOD2_REFERENCE_690_5336,"690790.256,5336251.832,690809.296,5336268.563",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907156,DEBYvAAAAABTMYfo,LOD2_REFERENCE_690_5336,"690773.948,5336218.085,690793.578,5336243.459",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,false,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907164,DEBYvAAAAABTMZRo,LOD2_REFERENCE_690_5336,"690771.170,5336137.667,690792.382,5336166.519",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,false,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907165,DEBYvAAAAABTMZQp,LOD2_REFERENCE_690_5336,"690786.190,5336137.110,690813.100,5336156.260",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907166,DEBYvAAAAABTMZUv,LOD2_REFERENCE_690_5336,"690780.929,5336162.063,690797.260,5336178.584",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,false,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907167,DEBYvAAAAABTMZVQ,LOD2_REFERENCE_690_5336,"690785.740,5336174.424,690803.080,5336194.892",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907168,DEBYvAAAAABTMZT1,LOD2_REFERENCE_690_5336,"690792.237,5336190.463,690809.649,5336211.256",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907169,DEBYvAAAAABTMZVu,LOD2_REFERENCE_690_5336,"690798.655,5336207.277,690823.527,5336232.403",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907170,DEBYvAAAAABTMZAd,LOD2_REFERENCE_690_5336,"690818.772,5336207.255,690840.750,5336226.029",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907171,DEBYvAAAAABTMZC5,LOD2_REFERENCE_690_5336,"690835.701,5336201.306,690853.340,5336219.275",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907172,DEBYvAAAAABTMZEK,LOD2_REFERENCE_690_5336,"690848.829,5336198.213,690865.704,5336214.579",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907173,DEBYvAAAAABTMZFS,LOD2_REFERENCE_690_5336,"690873.808,5336175.864,690895.781,5336205.091",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907174,DEBYvAAAAABTMZHs,LOD2_REFERENCE_690_5336,"690819.510,5336159.218,690838.473,5336187.715",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907175,DEBYvAAAAABTMZI1,LOD2_REFERENCE_690_5336,"690823.901,5336131.019,690851.456,5336160.247",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907176,DEBYvAAAAABTMZJy,LOD2_REFERENCE_690_5336,"690835.490,5336151.500,690864.200,5336182.000",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907177,DEBYvAAAAABTMZMe,LOD2_REFERENCE_690_5336,"690844.491,5336144.454,690861.615,5336154.794",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907178,DEBYvAAAAABTMZLd,LOD2_REFERENCE_690_5336,"690856.670,5336131.070,690874.280,5336148.980",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907179,DEBYvAAAAABTMZLK,LOD2_REFERENCE_690_5336,"690860.920,5336144.030,690878.560,5336159.470",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907180,DEBYvAAAAABTMZiN,LOD2_REFERENCE_690_5336,"690859.480,5336154.860,690886.900,5336180.260",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907181,DEBYvAAAAABTMZgK,LOD2_REFERENCE_690_5336,"690820.660,5336120.226,690842.434,5336135.392",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907182,DEBYvAAAAABTMZeu,LOD2_REFERENCE_690_5336,"690836.070,5336129.230,690849.280,5336143.140",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
