schema,row_type,aggregation,building_id,view_stem,image_name,views_total,views_with_building_id,views_evaluable,evaluation_domain,boundary_exclusion_px,boundary_metric,boundary_exclusion_definition,domain_pixels,boundary_excluded_pixels,evaluable_pixels,fixed_roof_pixels_before_exclusion,idmap_roof_pixels_before_exclusion,fixed_roof_pixels_evaluable,idmap_roof_pixels_evaluable,intersection_roof_pixels,union_roof_pixels,true_positive_pixels,true_negative_pixels,false_positive_pixels,false_negative_pixels,exact_match_pixels,binary_agreement,roof_iou,roof_dice,fixed_roof_recall_by_idmap,idmap_roof_precision_against_fixed,metric_status,actual_source_class_total_pixels,actual_source_class_mismatch_pixels_inventory,actual_source_class_mismatch_pixels_replay,actual_source_class_mismatch_pixels_delta_replay_minus_inventory,actual_source_class_agreement_inventory,actual_source_class_agreement_replay,actual_source_class_agreement_delta_replay_minus_inventory,actual_source_roof_iou_inventory,actual_source_roof_iou_replay,actual_source_roof_iou_delta_replay_minus_inventory,actual_source_replay_inventory_exact_match,actual_source_roof_membership_mismatch_boundary_excluded_pixels_replay,actual_source_roof_membership_mismatch_evaluable_pixels_replay,actual_source_replay_validation_rule,actual_source_geoid_m,actual_source_shift_z_m,raycast_building_id_role,raycast_depth_or_height_supervision,manifest_path,manifest_sha256,producer_script_path,producer_script_sha256,supplement_script_sha256,fixed_class_png_sha256,cache_npz_sha256,semantic_png_set_sha256,cache_npz_set_sha256,manifest_input_hash_set_sha256,manifest_input_hashes_json,priority_gallery_contract_sha256,priority_gallery_output_set_sha256,array_retention_policy,notes
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084613_0110_D,DJI_20241217084613_0110_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,109641,1991,107650,89170,89170,88061,88061,88061,88061,88061,19589,0,0,107650,1.0,1.0,1.0,1.0,1.0,ok,109641,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,ec99bd8a3f39a1bd95a34b9457e4f4276fef74187723660e31c59022f7893d47,3b0b13ca5f6ac5a1e1a9cc120d3b37bc90fd0c658718cd3bd1f83e43771c5c58,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084615_0111_D,DJI_20241217084615_0111_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,77952,1599,76353,74034,74034,73234,73234,73234,73234,73234,3119,0,0,76353,1.0,1.0,1.0,1.0,1.0,ok,77952,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,a9c812bfb24c693f03c650ce3a01a71da1aea95d07eb0121f53209a695829ab7,5a335dca776776001908e96916bd66325be5dd8af832a2cf51c1bbbf76253b42,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084617_0112_D,DJI_20241217084617_0112_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,47614,1598,46016,37518,37518,36720,36720,36720,36720,36720,9296,0,0,46016,1.0,1.0,1.0,1.0,1.0,ok,47614,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,c9afaee4cb30a97cd8ded973122f8b6a3b1664d1ec687501755754ad7a97a3a9,12d2ebbcb4bd6fb0e4208444aab39971adf83770d7c129ba706dcf2e13788c64,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084619_0113_D,DJI_20241217084619_0113_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,35805,1270,34535,29535,29535,28900,28900,28900,28900,28900,5635,0,0,34535,1.0,1.0,1.0,1.0,1.0,ok,35805,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,13bf1726c0b2f1ec1aa7ef99231817b562da7ff1fb0728fea759ceb513c8fc3c,93476f18db9c8fabcfa9a93ae6ae1691dd818c0f6bc983e9238d2eac4125dcee,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084621_0114_D,DJI_20241217084621_0114_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,37632,1540,36092,30494,30494,29724,29724,29724,29724,29724,6368,0,0,36092,1.0,1.0,1.0,1.0,1.0,ok,37632,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,f9f43c1aeed7ce75060e6dc75c6bea3eda967355f17b11b8f8df9a1b98a9b477,ab0c6f39440e31cca1789c84b0cef28fbf816b1aaa269ca7cf6e76b25d5cd677,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084623_0115_D,DJI_20241217084623_0115_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,26970,760,26210,24365,24365,23985,23985,23985,23985,23985,2225,0,0,26210,1.0,1.0,1.0,1.0,1.0,ok,26970,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,54705da91dbd22fc2e47df21e3e39457b296d072e602ecb6c9d119e34348f5c6,17e3ff6a015338df754dea8540ed72b377d6f2eae0b4bd5caa5670956a16b597,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084639_0123_D,DJI_20241217084639_0123_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,44902,838,44064,25186,25186,24767,24767,24767,24767,24767,19297,0,0,44064,1.0,1.0,1.0,1.0,1.0,ok,44902,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,bcd5f2d0489693be64558429ac75fec4c2dfe8a6ff351aba6f011da3839bc8b4,ef03077c1ec9a1f4daf1e5d739ba7a818db90efbf904cc7dc43cbe8d97f521d8,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084643_0125_D,DJI_20241217084643_0125_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,17810,366,17444,11397,11397,11214,11214,11214,11214,11214,6230,0,0,17444,1.0,1.0,1.0,1.0,1.0,ok,17810,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,d474f717db8655ffd38b1cedc044bbcfd7c591cd5e55eb41a47e427234300772,e2a7425dcb98560aec5c1e2266586a9c522b7cc8bd671cd7bead93eb45d5cb9a,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084645_0126_D,DJI_20241217084645_0126_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,48867,320,48547,777,777,621,621,621,621,621,47926,0,0,48547,1.0,1.0,1.0,1.0,1.0,ok,48867,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,a03bb280b86b5a5ef7e14f12b4df30ccdb82b0f549d8c431db4e963b3ddcdce0,c567fecd81482ffb38e9ca356c341c18e476acc4268c7195381068f812c4a94d,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084647_0127_D,DJI_20241217084647_0127_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,70308,925,69383,28551,28551,28091,28091,28091,28091,28091,41292,0,0,69383,1.0,1.0,1.0,1.0,1.0,ok,70308,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,72ce0ff2491f50ac79f16b2944a65ce51638d7eb518aa2742b9f067e62e48feb,226a7674ab8e092fe6b261b331b9beeb5e81990eef95e5243a0105ed9653e9d9,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217084649_0128_D,DJI_20241217084649_0128_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,192546,2141,190405,125853,125853,124774,124774,124774,124774,124774,65631,0,0,190405,1.0,1.0,1.0,1.0,1.0,ok,192546,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,913b869cf45a6cdb629eaf3eba7328a7b0c247a40569617b5de14a3ba762a091,5f144c5b031a12b45b480941a2214d3d56bf23570a1a5d7389ca8bef03c51d72,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
