view_stem,region_id,building_id,source_component_id,source_component_pixel_count,pre_split_overlap_count,pre_split_oracle_instance_count,pre_cut_pair_pixel_count,post_cut_fragment_pixel_count,fragment_index,post_split_fragment_min_pixels,plane_loss_min_valid_pixels,address_source,address_geoid_m,address_shift_z_m,lod2_depth_or_height_loss_input,footprint_buffer_m,footprint_buffer_role,cutline_half_width_px,source_component_min_pixels,cache_path
DJI_20241217101530_0002_D,5,DEBY_LOD2_4907198,3,68995,17,7,211,211,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101530_0002_D.npz
DJI_20241217101544_0009_D,1,DEBY_LOD2_4907184,2,79233,17,6,1987,1800,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101544_0009_D.npz
DJI_20241217101544_0009_D,2,DEBY_LOD2_4907195,2,79233,17,6,237,12,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101544_0009_D.npz
DJI_20241217101544_0009_D,3,DEBY_LOD2_4907198,2,79233,17,6,129,129,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101544_0009_D.npz
DJI_20241217101546_0010_D,1,DEBY_LOD2_4907184,2,71798,17,6,1855,1659,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101546_0010_D.npz
DJI_20241217101546_0010_D,2,DEBY_LOD2_4907195,2,71798,17,6,196,3,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101546_0010_D.npz
DJI_20241217101546_0010_D,3,DEBY_LOD2_4907198,2,71798,17,6,98,98,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101546_0010_D.npz
DJI_20241217101556_0015_D,1,DEBY_LOD2_4907184,1,81707,17,7,2190,1858,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101556_0015_D.npz
DJI_20241217101556_0015_D,2,DEBY_LOD2_4907186,1,81707,17,7,110,18,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101556_0015_D.npz
DJI_20241217101556_0015_D,3,DEBY_LOD2_4907195,1,81707,17,7,160,22,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101556_0015_D.npz
DJI_20241217101556_0015_D,4,DEBY_LOD2_4907198,1,81707,17,7,17,17,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101556_0015_D.npz
DJI_20241217101558_0016_D,1,DEBY_LOD2_4907184,1,66693,17,7,1787,1518,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101558_0016_D.npz
DJI_20241217101558_0016_D,2,DEBY_LOD2_4907186,1,66693,17,7,106,5,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101558_0016_D.npz
DJI_20241217101558_0016_D,3,DEBY_LOD2_4907195,1,66693,17,7,113,22,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101558_0016_D.npz
DJI_20241217101558_0016_D,4,DEBY_LOD2_4907198,1,66693,17,7,5,5,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101558_0016_D.npz
DJI_20241217101600_0017_D,1,DEBY_LOD2_4907184,1,66821,17,7,1828,1569,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101600_0017_D.npz
DJI_20241217101600_0017_D,2,DEBY_LOD2_4907186,1,66821,17,7,142,44,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101600_0017_D.npz
DJI_20241217101600_0017_D,3,DEBY_LOD2_4907194,1,66821,17,7,23,1,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101600_0017_D.npz
DJI_20241217101600_0017_D,4,DEBY_LOD2_4907195,1,66821,17,7,85,22,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101600_0017_D.npz
DJI_20241217102525_0015_D,1,DEBY_LOD2_4907185,2,407028,18,7,1307,1114,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102525_0015_D,2,DEBY_LOD2_4907186,2,407028,18,7,2660,2244,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102525_0015_D,3,DEBY_LOD2_4907188,2,407028,18,7,1738,1318,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102525_0015_D,4,DEBY_LOD2_4907194,2,407028,18,7,1326,999,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102525_0015_D,5,DEBY_LOD2_4907195,2,407028,18,7,2046,1686,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102525_0015_D,6,DEBY_LOD2_4907198,2,407028,18,7,3273,3273,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102525_0015_D,7,DEBY_LOD2_60098,2,407028,18,7,3033,2822,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102525_0015_D.npz
DJI_20241217102527_0016_D,1,DEBY_LOD2_4907184,1,446473,18,8,15031,14559,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,2,DEBY_LOD2_4907185,1,446473,18,8,3049,2359,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,3,DEBY_LOD2_4907186,1,446473,18,8,1966,1599,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,4,DEBY_LOD2_4907188,1,446473,18,8,1346,985,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,5,DEBY_LOD2_4907194,1,446473,18,8,1169,878,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,6,DEBY_LOD2_4907195,1,446473,18,8,1730,1399,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,7,DEBY_LOD2_4907198,1,446473,18,8,2766,2766,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102527_0016_D,8,DEBY_LOD2_60098,1,446473,18,8,2091,1890,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102527_0016_D.npz
DJI_20241217102529_0017_D,1,DEBY_LOD2_4907184,1,433874,18,8,11144,10731,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,2,DEBY_LOD2_4907185,1,433874,18,8,2515,1862,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,3,DEBY_LOD2_4907186,1,433874,18,8,1780,1438,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,4,DEBY_LOD2_4907188,1,433874,18,8,1265,933,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,5,DEBY_LOD2_4907194,1,433874,18,8,1229,935,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,6,DEBY_LOD2_4907195,1,433874,18,8,1756,1437,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,7,DEBY_LOD2_4907198,1,433874,18,8,2805,2805,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102529_0017_D,8,DEBY_LOD2_60098,1,433874,18,8,1795,1562,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102529_0017_D.npz
DJI_20241217102531_0018_D,1,DEBY_LOD2_4907184,1,255704,16,8,10265,9861,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,2,DEBY_LOD2_4907185,1,255704,16,8,2787,2199,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,3,DEBY_LOD2_4907186,1,255704,16,8,2408,2029,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,4,DEBY_LOD2_4907188,1,255704,16,8,1866,1489,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,5,DEBY_LOD2_4907194,1,255704,16,8,184,16,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,6,DEBY_LOD2_4907195,1,255704,16,8,2974,2654,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,7,DEBY_LOD2_4907198,1,255704,16,8,3407,3407,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102531_0018_D,8,DEBY_LOD2_60098,1,255704,16,8,2178,2011,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102531_0018_D.npz
DJI_20241217102659_0005_D,1,DEBY_LOD2_4907188,3,440968,16,3,2238,1855,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz
DJI_20241217102659_0005_D,2,DEBY_LOD2_4907198,3,440968,16,3,5472,5216,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz
DJI_20241217102659_0005_D,3,DEBY_LOD2_4907198,3,440968,16,3,5472,60,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz
DJI_20241217102659_0005_D,4,DEBY_LOD2_4907198,3,440968,16,3,5472,1,3,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz
DJI_20241217102659_0005_D,5,DEBY_LOD2_4907194,8,7778,8,2,2210,1789,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz
DJI_20241217102659_0005_D,6,DEBY_LOD2_4907195,8,7778,8,2,3478,3000,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz
DJI_20241217102701_0006_D,1,DEBY_LOD2_4907186,1,489805,17,5,1288,778,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102701_0006_D.npz
DJI_20241217102701_0006_D,2,DEBY_LOD2_4907188,1,489805,17,5,2488,1891,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102701_0006_D.npz
DJI_20241217102701_0006_D,3,DEBY_LOD2_4907194,1,489805,17,5,1746,1383,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102701_0006_D.npz
DJI_20241217102701_0006_D,4,DEBY_LOD2_4907195,1,489805,17,5,2836,2412,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102701_0006_D.npz
DJI_20241217102701_0006_D,5,DEBY_LOD2_4907198,1,489805,17,5,4440,4355,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102701_0006_D.npz
DJI_20241217102703_0007_D,1,DEBY_LOD2_4907186,2,529319,17,5,2681,2230,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102703_0007_D.npz
DJI_20241217102703_0007_D,2,DEBY_LOD2_4907188,2,529319,17,5,2138,1688,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102703_0007_D.npz
DJI_20241217102703_0007_D,3,DEBY_LOD2_4907194,2,529319,17,5,1478,1135,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102703_0007_D.npz
DJI_20241217102703_0007_D,4,DEBY_LOD2_4907195,2,529319,17,5,2390,2013,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102703_0007_D.npz
DJI_20241217102703_0007_D,5,DEBY_LOD2_4907198,2,529319,17,5,3734,3734,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102703_0007_D.npz
DJI_20241217102705_0008_D,1,DEBY_LOD2_4907186,1,535840,17,5,2327,2047,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102705_0008_D.npz
DJI_20241217102705_0008_D,2,DEBY_LOD2_4907188,1,535840,17,5,2606,2025,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102705_0008_D.npz
DJI_20241217102705_0008_D,3,DEBY_LOD2_4907194,1,535840,17,5,1833,1420,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102705_0008_D.npz
DJI_20241217102705_0008_D,4,DEBY_LOD2_4907195,1,535840,17,5,2938,2461,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102705_0008_D.npz
DJI_20241217102705_0008_D,5,DEBY_LOD2_4907198,1,535840,17,5,4312,4312,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102705_0008_D.npz
DJI_20241217102713_0012_D,1,DEBY_LOD2_4907185,2,531509,18,5,438,193,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102713_0012_D,2,DEBY_LOD2_4907186,2,531509,18,5,3691,3410,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102713_0012_D,3,DEBY_LOD2_4907188,2,531509,18,5,1496,1245,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102713_0012_D,4,DEBY_LOD2_4907198,2,531509,18,5,3501,3501,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102713_0012_D,5,DEBY_LOD2_60098,2,531509,18,5,4996,4688,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102713_0012_D,6,DEBY_LOD2_4907194,8,4043,7,2,1634,1202,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102713_0012_D,7,DEBY_LOD2_4907195,8,4043,7,2,2409,1908,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz
DJI_20241217102719_0015_D,1,DEBY_LOD2_4907184,4,491504,18,6,2647,1833,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz
DJI_20241217102719_0015_D,2,DEBY_LOD2_4907185,4,491504,18,6,8314,6670,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz
DJI_20241217102719_0015_D,3,DEBY_LOD2_4907186,4,491504,18,6,1263,1184,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz
DJI_20241217102719_0015_D,4,DEBY_LOD2_4907188,4,491504,18,6,49,7,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz
DJI_20241217102719_0015_D,5,DEBY_LOD2_4907198,4,491504,18,6,2844,2844,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz
DJI_20241217102719_0015_D,6,DEBY_LOD2_60098,4,491504,18,6,5911,5189,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz
DJI_20241217102721_0016_D,1,DEBY_LOD2_108247349,7,449485,18,8,90,90,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,2,DEBY_LOD2_4907184,7,449485,18,8,15334,14531,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,3,DEBY_LOD2_4907185,7,449485,18,8,5846,4411,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,4,DEBY_LOD2_4907186,7,449485,18,8,3715,3173,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,5,DEBY_LOD2_4907188,7,449485,18,8,1414,883,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,6,DEBY_LOD2_4907198,7,449485,18,8,2013,1908,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,7,DEBY_LOD2_60098,7,449485,18,8,6358,5701,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,8,DEBY_LOD2_4907194,11,2421,5,2,980,1,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,9,DEBY_LOD2_4907194,11,2421,5,2,980,569,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102721_0016_D,10,DEBY_LOD2_4907195,11,2421,5,2,1441,945,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz
DJI_20241217102729_0020_D,1,DEBY_LOD2_4907184,1,120680,10,7,35483,34648,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102729_0020_D.npz
DJI_20241217102729_0020_D,2,DEBY_LOD2_4907185,1,120680,10,7,1750,285,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102729_0020_D.npz
