view_stem,image_name,height_px,width_px,source_components_total,source_components_eligible_ge256,source_components_excluded_lt256,source_roof_pixels,eligible_source_pixels,unassigned_eligible_pixels_outside_c00118_or_missing_id,oracle_owner_pixels_before_cut,cutline_pixels,regions_after_cut,region_pixels_after_cut,address_mode,address_datum_geoid_m,address_datum_shift_z_m,actual_source_class_agreement,actual_source_roof_iou,actual_source_class_mismatch_pixels,fixed_clean_class_mask_is_authoritative,lod2_depth_or_height_loss_input,cache_path,cache_sha256,semantic_mask_path,semantic_mask_sha256,status
DJI_20241217102553_0029_D,DJI_20241217102553_0029_D.JPG,347,336,2,2,0,29679,29679,29679,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102553_0029_D.npz,e33750c20a066ff1ae1323bd7e66fde1a322ef445b09209603252ca19c53d8a9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102553_0029_D.png,6b5e935fa67f627f6b6cdcc0eb090d377960745681d3200de4c9438a331cd4cf,ok
DJI_20241217102555_0030_D,DJI_20241217102555_0030_D.JPG,338,340,2,2,0,36583,36583,36583,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102555_0030_D.npz,b2d6906307ef025596edcc22a01e19153d1ae433959cb84041e32805cc110d11,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102555_0030_D.png,ba0d4069437183007049b2876d5d9a71f00e6ed048e58f8107f0d723e68473bc,ok
DJI_20241217102557_0031_D,DJI_20241217102557_0031_D.JPG,613,492,2,2,0,117889,117889,117889,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102557_0031_D.npz,848cad5965996f6571436e54fb1e7b5b5c9bc5fcec5ef0fbffd86488f9cb9383,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102557_0031_D.png,6286d9137f76d973fd5641025f03285b7116a1f4426a54325fac44adf687d195,ok
DJI_20241217102559_0032_D,DJI_20241217102559_0032_D.JPG,911,343,2,2,0,158775,158775,158775,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102559_0032_D.npz,81d1742d2d138c3dd32d95019cbda39f650dd867cd14f28f53471f5e2474d543,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102559_0032_D.png,321b0608bbbda79dbcdd38bf80b85b37d3f26be5ab587f7f865fb352f55d1371,ok
DJI_20241217102601_0033_D,DJI_20241217102601_0033_D.JPG,908,347,2,2,0,158943,158943,158943,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102601_0033_D.npz,fbfcbb9fe620415f31a113369b10a974afa44c05381d98295b00b3eaa3bd2afa,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102601_0033_D.png,26a8cea0221fe2a516050aaf6ed66e516d34dc62f17b31424025e10aeb7922b0,ok
DJI_20241217102603_0034_D,DJI_20241217102603_0034_D.JPG,364,333,2,2,0,16910,16910,16910,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.99999174999175,0.9999408633944411,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102603_0034_D.npz,9451e527881c0fede77d7987f5db78346322e03edcfe91d8a5fb0635cfecdcd9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102603_0034_D.png,0886ecf5bc9f1bd40005de7ec25f8907b1476871534fb832d3eb98d8e9f8ad18,ok
DJI_20241217102605_0035_D,DJI_20241217102605_0035_D.JPG,303,375,2,2,0,82347,82347,82347,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102605_0035_D.npz,7e4aa5ac3c10f5776fa2cb7c600d947ce77681dea65561f62db3319d229c7427,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102605_0035_D.png,d5c6c1dcb9f28d8a785449820d5c5b6f21c9dec83d65270b3b50329e977abbd7,ok
DJI_20241217102609_0037_D,DJI_20241217102609_0037_D.JPG,175,350,2,2,0,58652,58652,58652,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102609_0037_D.npz,1ca599092573927ea9b67d2299536cb496e35953898560ca7024581c710a6628,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102609_0037_D.png,452a010f69d7f9a9726ba8033e94eeef2f49c5e50ec3b5da29080a9516e84a29,ok
DJI_20241217102627_0046_D,DJI_20241217102627_0046_D.JPG,187,467,3,3,0,67027,67027,67027,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999885490501437,0.9999850806391454,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102627_0046_D.npz,89f1d238ffa1f7c634e9c5afdfea8944e07fb6ec0faf61c2e7869b89aaeb8883,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102627_0046_D.png,0267acf3a13f25211c12891ff20b8d5355098e768f0ca72a0eae7555e2e07efd,ok
DJI_20241217102629_0047_D,DJI_20241217102629_0047_D.JPG,144,193,2,2,0,26876,26876,26876,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102629_0047_D.npz,77fd697fbd738afc36e5171a46127461d639e1d7655fc990ea590640e21588f2,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102629_0047_D.png,f7400f6632e4cd684fa35b718fd5bef4a4b937c84b496cdd8110f384d4d03916,ok
DJI_20241217102653_0002_D,DJI_20241217102653_0002_D.JPG,939,1077,3,3,0,445315,445315,445315,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102653_0002_D.npz,bedc84ed1652258a29e3700f14f37b2a75f9d033c02926dcf734fc1caf709932,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102653_0002_D.png,9329cca615e65c2875071cbf4c8d1df4f2357cf4bb8026e48c0a847c7e06c11b,ok
DJI_20241217102655_0003_D,DJI_20241217102655_0003_D.JPG,923,1075,3,3,0,423421,423421,423421,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102655_0003_D.npz,b56d6efb26245963b918dd2e3164dff01b7cce49ae62907df469109ba8ada57b,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102655_0003_D.png,45d7d280bfeb196bd71c84ebd97649d8a8352ce3609331254cefb2d37075d7a4,ok
DJI_20241217102657_0004_D,DJI_20241217102657_0004_D.JPG,754,1062,3,3,0,236414,236414,236414,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102657_0004_D.npz,7b47c6a097e81fdaa1f51381c80423f0274571c29e4e94a62c86d6cecca94a40,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102657_0004_D.png,4f83ed2da5432da01b15fce7438572ff70a5b479c0f6d649e6081f19574a9345,ok
DJI_20241217102659_0005_D,DJI_20241217102659_0005_D.JPG,1013,1086,28,8,20,468552,468077,454664,13413,1492,6,11921,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102659_0005_D.npz,10527800c2d60bf98954317be68494934850e59b8eda790bf2b6281246bb0cff,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102659_0005_D.png,b36db58cc6449d320cf7e72d3752ec0ac1e36342186a456c25da1ecc8837cf81,ok
DJI_20241217102701_0006_D,DJI_20241217102701_0006_D.JPG,1013,1114,29,4,25,502690,501671,488873,12798,1979,5,10819,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102701_0006_D.npz,57639ce4f99d7dd6a6901127475bbab232834011197ebcd0700aa3132d55569c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102701_0006_D.png,4bbfaf49353fdbf66c1af2bbd0aa714187ad44a1b6f08e4b87d0c89fe962f966,ok
DJI_20241217102703_0007_D,DJI_20241217102703_0007_D.JPG,1013,1112,22,3,19,532523,532105,519684,12421,1621,5,10800,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999485110825456,0.9998910845165373,58,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102703_0007_D.npz,5d0f860213c47882f23596e7b7d1ed3c5781bdb617acfa6df2a4744accc5bdc9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102703_0007_D.png,2e665e1ca3cc5c22b1ecec2273b10f01f2a6c680a829eda3f53aeada5785ad4b,ok
DJI_20241217102705_0008_D,DJI_20241217102705_0008_D.JPG,1013,1199,27,7,20,550600,550344,536328,14016,1751,5,12265,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999991766748697,0.99999818380279,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102705_0008_D.npz,4203a315b7f342c56e9f78588b32020a282599eba69006a4908b96618109eed3,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102705_0008_D.png,2e882f4ecb35e66f2a13e1c4748c7370fccc1e3399a4accc9c5eeefeed44aa4c,ok
DJI_20241217102707_0009_D,DJI_20241217102707_0009_D.JPG,958,1207,3,3,0,331009,331009,331009,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102707_0009_D.npz,838aca978bbb54b8b18a8069a99e0471dd498822e2448ddadfb08651fca7c769,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102707_0009_D.png,ac6ef86d8e7cca242f0055ab0dfcf502408e12db4af74bdb5345b425fefded09,ok
DJI_20241217102709_0010_D,DJI_20241217102709_0010_D.JPG,868,1167,2,2,0,340349,340349,340349,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.999999012790289,0.9999970618394648,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102709_0010_D.npz,cc0d03fc6c52b5053e9c64ee79faceaa80d7dc2f1f13041f921cd4804372a57d,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102709_0010_D.png,2b04bb0671971158d40583e8d2ca3a67b3a2dc3e93e83da2c041ade6e35575d0,ok
DJI_20241217102711_0011_D,DJI_20241217102711_0011_D.JPG,1013,1267,2,2,0,397415,397415,397415,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102711_0011_D.npz,c747ac070b86c409e170dcea3e379aed1c88194801610241ec56cdaabbc711ba,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102711_0011_D.png,c9d3bc8370b4e8ff5b29fb6910d8bae7cce788ef637f9441d5327c6d17a0d81c,ok
DJI_20241217102713_0012_D,DJI_20241217102713_0012_D.JPG,1013,1315,24,5,19,541496,541016,522851,18165,2018,7,16147,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102713_0012_D.npz,7851968831d2f5dea1f3af1691e1048462ff2431dfe79fe27b736abff5e7272e,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102713_0012_D.png,29434db5710e8d950d75c04a3ed1b8b8dacde2c34d3810f5bc371fb16ce22b0b,ok
DJI_20241217102715_0013_D,DJI_20241217102715_0013_D.JPG,970,1400,2,2,0,297967,297967,297967,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102715_0013_D.npz,1e262d52faf4b9d11456c8d91d82fb9a937fd47a5dbc5461094d6908c906fd42,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102715_0013_D.png,e7364147a6aec219bedb95bf8b9fef87c98920660d7a6bbd20c2e6e943552a4d,ok
DJI_20241217102717_0014_D,DJI_20241217102717_0014_D.JPG,1013,1400,2,2,0,350792,350792,350792,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102717_0014_D.npz,68e9cb5b9073c37f4ed124d691b9bd01a9c16dd1f76213fa35d5bc896c6f2519,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102717_0014_D.png,e1700dfe1d00459dcca45e72e10910b76c539ee6c076d97e189bd7877170815e,ok
DJI_20241217102719_0015_D,DJI_20241217102719_0015_D.JPG,1013,1400,7,2,5,492366,492344,471316,21028,3301,6,17727,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102719_0015_D.npz,941948e9f222fc43aa30af97de18505709aa39ebb275f005c52f41277fc256ef,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102719_0015_D.png,5ea29bb388395bb59d83a9484e12b120689d74dd09385b531abb19c66330b23f,ok
DJI_20241217102721_0016_D,DJI_20241217102721_0016_D.JPG,1013,1400,21,9,12,517676,517436,480244,37192,4980,10,32212,oracle_class_plus_raycast_building_id,48.0,556.0,0.9996460301791003,0.9990302814888077,502,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102721_0016_D.npz,b05bc8184ad300baeaf34aaa46105a4beeb3a9fa8f7d18e1081aa685f6c738cb,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102721_0016_D.png,e62300c612fe548f8409c260c3b067492fd3be9576e1a68b989fcc5b20f2ade5,ok
DJI_20241217102723_0017_D,DJI_20241217102723_0017_D.JPG,973,1400,4,4,0,163642,163642,163642,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102723_0017_D.npz,86cf090d589753d722130bccef537b61d46c7cbb659761e3869d6d752b6518d7,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102723_0017_D.png,9dbada382ff958a2877b8d4260c54fb4f596eeb3120cbc44b92c5d99dcd85638,ok
DJI_20241217102725_0018_D,DJI_20241217102725_0018_D.JPG,816,1103,1,1,0,13325,13325,13325,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102725_0018_D.npz,11f9d789de0654ee4ae480bb558f24a3c7ec57fa1c8041f230c9ff10048bf22d,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102725_0018_D.png,b33424a93d1c83409ab10a7729a3f9814fb1e13c877c64d8f3e863f76935c2b3,ok
DJI_20241217102727_0019_D,DJI_20241217102727_0019_D.JPG,1013,1400,3,3,0,314312,314312,314312,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102727_0019_D.npz,f863845c1cdee73b84b698d2aebcf8a6619e0285d495add7320c129a1d7d391f,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102727_0019_D.png,7dc2de1a93e70c02b90fb1651767e2a1026c5e61afb6d6c808c6e65ed14c4813,ok
DJI_20241217102729_0020_D,DJI_20241217102729_0020_D.JPG,1013,1400,20,9,11,446757,446194,399681,46513,5329,12,41184,oracle_class_plus_raycast_building_id,48.0,556.0,0.9989761669722184,0.9967499110254568,1452,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102729_0020_D.npz,5320b64e56a7e3cbc94abd2c66ca950c1a8fe00f8aa4f5ca247458d47871ca2b,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102729_0020_D.png,134bea10ac8ced13f628dcc8469e4a8391ac1c9f3be9d02bb086323ffdfbc8f6,ok
DJI_20241217102731_0021_D,DJI_20241217102731_0021_D.JPG,1013,1400,16,9,7,415375,415154,374597,40557,4408,10,36149,oracle_class_plus_raycast_building_id,48.0,556.0,0.9988062332534198,0.9959241649112248,1693,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102731_0021_D.npz,94f9008773127e81530ce69d043ba068a4e704dfe959903970a91070c118db46,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102731_0021_D.png,a5f3828746ace0a5901ef9ea57ce42e7d071e2edff1c61f8add95a6f3eeee7f1,ok
DJI_20241217102733_0022_D,DJI_20241217102733_0022_D.JPG,978,1400,8,5,3,381916,381538,341370,40168,1670,3,38498,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102733_0022_D.npz,145a2bf8ed8cbfdf3c53d1eb2e79e72f4be627b6babeb5a7f9d7842f2c95f15f,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102733_0022_D.png,f4bea374eb8882b9a4e96edc722c83d897d231f2c216715f577bf28e9a27c1e3,ok
DJI_20241217102735_0023_D,DJI_20241217102735_0023_D.JPG,759,1400,2,2,0,51833,51833,51833,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102735_0023_D.npz,7fb4500b298ad2d30e2ecf1d27ad93c4a41de53ba25f2a67baf465f333b63997,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102735_0023_D.png,e4f8ef2a7ef63618d37a58932ca7a0cc1bfe7f6249e35fce6ee8c3eb42055af7,ok
DJI_20241217102737_0024_D,DJI_20241217102737_0024_D.JPG,393,605,1,1,0,30431,30431,30431,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102737_0024_D.npz,b9248ebd82de60562a235b460943931a59824229c69d32ec97aba5550ca1c5ff,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102737_0024_D.png,80ee0e1266c67b214b9fe6eed1bbc2c6f45828122d38ad02e49e18d980fdcac1,ok
DJI_20241217102739_0025_D,DJI_20241217102739_0025_D.JPG,569,1213,1,1,0,23051,23051,23051,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102739_0025_D.npz,e73b2226f3bbc7bff2a62ec419428a682c0c8af78fbc1f135678f2986035f5b2,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102739_0025_D.png,18d81df31421bc7896dd13c09c61dcf50733759b037b02f0325eee65783f18cb,ok
DJI_20241217102741_0026_D,DJI_20241217102741_0026_D.JPG,1013,1400,20,12,8,441912,441466,398477,42989,2710,7,40279,oracle_class_plus_raycast_building_id,48.0,556.0,0.9993378931039346,0.9978751425623201,939,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102741_0026_D.npz,846d6211e03b4e24ab8e537b9be6c4e33d4874a5c72845730080d87331d86d15,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102741_0026_D.png,cead5b79487475b88b0224ee910a0f6566834b8caa9220d1631df4d18727a8ed,ok
DJI_20241217102913_0002_D,DJI_20241217102913_0002_D.JPG,1013,1400,23,5,18,406193,405656,356757,48899,3386,7,45513,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102913_0002_D.npz,dce422accc55f23bb8c9fc065b3d02d0eca5bcc0a887e4b58c271fde52515d73,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102913_0002_D.png,a1cc0e3dae50e4b3bc9634daa140162b73fd94613be078d6a511b55acf92f808,ok
DJI_20241217102915_0003_D,DJI_20241217102915_0003_D.JPG,1013,1400,21,5,16,407024,406488,357430,49058,3441,7,45617,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102915_0003_D.npz,68973f2faa4c7242e37bb5346889b63473ec69d92e63d99081b0c7f7be115bbb,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102915_0003_D.png,ef633cdc33e1a47f953b703830bf34b94e7db714ecb419f2f87afe86d366aa8c,ok
DJI_20241217102917_0004_D,DJI_20241217102917_0004_D.JPG,737,1400,22,6,16,127131,126564,113405,13159,2981,7,10178,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102917_0004_D.npz,ff87681ad23a840c771c9eb639d142b045af439c5a37a6df4ef56ef57c3726b3,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102917_0004_D.png,6291baeb9f3b7489f5de8031e20b3f116bfe8f18d63f41dfe1c6bd5270ce16e8,ok
DJI_20241217102919_0005_D,DJI_20241217102919_0005_D.JPG,1013,1400,25,6,19,437756,437193,392640,44553,3375,7,41178,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999992948808348,0.9999977156224015,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102919_0005_D.npz,6047dfe2ed929545450756802aa8f8c4da69666615300a2b9227fc9f164f8856,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102919_0005_D.png,85aa4eb042cfa13fde1a6bc3c6619e8050982b62e6cd28889b28a4cea5e07c1f,ok
DJI_20241217102921_0006_D,DJI_20241217102921_0006_D.JPG,1008,1400,19,9,10,441413,441146,386954,54192,3734,7,50458,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102921_0006_D.npz,4aa1e191a2fe54bb904ca71a89efbe00c9675a7ecf85b802de93ef7d579ece7a,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102921_0006_D.png,e3d2ff5c985750981c263e784c81d3c67dffc32435d57129d1b965c406b3f378,ok
DJI_20241217102923_0007_D,DJI_20241217102923_0007_D.JPG,630,1400,4,4,0,116929,116929,116929,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102923_0007_D.npz,da11e285864e03fd27f0e63441f5f4a0efbcb5100d13f7640031749280c21c78,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102923_0007_D.png,368258911f80357669aeba1cfc8b23e47fe418fdc860d4aae30d23b0af49c0a6,ok
DJI_20241217102925_0008_D,DJI_20241217102925_0008_D.JPG,893,1400,4,4,0,298872,298872,298707,165,0,1,165,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102925_0008_D.npz,4f3b85e2d230e503da91ddfba539208f24631eb9d7122839880a6e53dced3e7a,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102925_0008_D.png,a4ea29f458fde2e68b56b47faebb2a2c589a7c5bbaa96cefdafdb804c76acc3c,ok
DJI_20241217102927_0009_D,DJI_20241217102927_0009_D.JPG,840,1400,7,4,3,280539,280276,280276,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102927_0009_D.npz,fcfd2549d7fb090427f0047d1ad76aba99e2cf6894fafca30d374b08ba344519,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102927_0009_D.png,78063657eb5f44567a75d86b08ed5f3490dc128e43ec99baa12d1f02f6bb8589,ok
DJI_20241217102929_0010_D,DJI_20241217102929_0010_D.JPG,860,1400,5,5,0,300877,300877,292362,8515,0,1,8515,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102929_0010_D.npz,a41b258be24cd278100b01150eed8246ec4599b2f580d587c8370ab57e2c5a4b,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102929_0010_D.png,a543696972ca6bd96ab8bc8ba0120302becb427b2e1066c8bf244d33be422f5b,ok
DJI_20241217102931_0011_D,DJI_20241217102931_0011_D.JPG,588,1305,4,4,0,41724,41724,41724,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102931_0011_D.npz,6611564d2229c8fc0121de35f568ecf44c24510a33c853cded03968bbd10a9b8,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102931_0011_D.png,acd709f84e50f7127dde06e97c573b8c86577b0cd6cdbf7b353a360df5e34bd8,ok
DJI_20241217102933_0012_D,DJI_20241217102933_0012_D.JPG,788,1157,4,4,0,225060,225060,225060,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102933_0012_D.npz,cc0572860d864330e8acd630af99e44118a540bac6f54b650c5ec42365643a9d,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102933_0012_D.png,9ddad448630950f41f2150292eebc1add2f0b2cfd3c4cf8a1e213e3840e33c97,ok
DJI_20241217102935_0013_D,DJI_20241217102935_0013_D.JPG,723,975,5,3,2,208035,207796,198894,8902,0,1,8902,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217102935_0013_D.npz,41f0f114f480c4f0b39a91db542bba0eb5eb34be3df699d227936917b2237299,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217102935_0013_D.png,f9e5d1c0d5200bcdee65190164c0321135d40bc940ac0179756fbc8c5bcd724b,ok
